DB16_ID,AS_ID,DB16_NAME,AS_NAME,PREFIX,P_ID,P_NAME,NOTE
107522,5897,Xã Đan Hội,Đan Hội,Xã,370,Lục Nam,1
107525,5920,Thị trấn Chũ,Chũ,Thị trấn,371,Lục Ngạn,1
107528,5919,Xã Cấm Sơn,Cấm Sơn,Xã,371,Lục Ngạn,1
107531,5944,Xã Tân Sơn,Tân Sơn,Xã,371,Lục Ngạn,1
107534,5933,Xã Phong Minh,Phong Minh,Xã,371,Lục Ngạn,1
107537,5934,Xã Phong Vân,Phong Vân,Xã,371,Lục Ngạn,1
107540,5938,Xã Xa Lý,Sa Lý,Xã,371,Lục Ngạn,0.875
107543,5924,Xã Hộ Đáp,Hộ Đáp,Xã,371,Lục Ngạn,1
107546,5939,Xã Sơn Hải,Sơn Hải,Xã,371,Lục Ngạn,1
107549,5945,Xã Thanh Hải,Thanh Hải,Xã,371,Lục Ngạn,1
107552,5926,Xã Kiên Lao,Kiên Lao,Xã,371,Lục Ngạn,1
107555,5918,Xã Biên Sơn,Biên Sơn,Xã,371,Lục Ngạn,1
107558,5927,Xã Kiên Thành,Kiên Thành,Xã,371,Lục Ngạn,1
107561,5925,Xã Hồng Giang,Hồng Giang,Xã,371,Lục Ngạn,1
107564,5928,Xã Kim Sơn,Kim Sơn,Xã,371,Lục Ngạn,1
107567,5940,Xã Tân Hoa,Tân Hoa,Xã,371,Lục Ngạn,1
107570,5923,Xã Giáp Sơn,Giáp Sơn,Xã,371,Lục Ngạn,1
107573,5917,Xã Biển Động,Biển Động,Xã,371,Lục Ngạn,1
107576,5937,Xã Quý Sơn,Quý Sơn,Xã,371,Lục Ngạn,1
107579,5946,Xã Trù Hựu,Trù Hựu,Xã,371,Lục Ngạn,1
107582,5932,Xã Phì Điền,Phì Điền,Xã,371,Lục Ngạn,1
107585,5931,Xã Nghĩa Hồ,Nghĩa Hồ,Xã,371,Lục Ngạn,1
107588,5943,Xã Tân Quang,Tân Quang,Xã,371,Lục Ngạn,1
107591,5922,Xã Đồng Cốc,Đồng Cốc,Xã,371,Lục Ngạn,1
107594,5941,Xã Tân Lập,Tân Lập,Xã,371,Lục Ngạn,1
107597,5935,Xã Phú Nhuận,Phú Nhuận,Xã,371,Lục Ngạn,1
107600,5929,Xã Mỹ An,Mỹ An,Xã,371,Lục Ngạn,1
107603,5930,Xã Nam Dương,Nam Dương,Xã,371,Lục Ngạn,1
107606,5942,Xã Tân Mộc,Tân Mộc,Xã,371,Lục Ngạn,1
107609,5921,Xã Đèo Gia,Đèo Gia,Xã,371,Lục Ngạn,1
107612,5936,Xã Phượng Sơn,Phượng Sơn,Xã,371,Lục Ngạn,1
107615,5948,Thị trấn An Châu,An Châu,Thị trấn,372,Sơn Động,1
107616,5965,Thị trấn Thanh Sơn,Thanh Sơn,Thị trấn,372,Sơn Động,1
107618,5963,Xã Thạch Sơn,Thạch Sơn,Xã,372,Sơn Động,1
107621,5968,Xã Vân Sơn,Vân Sơn,Xã,372,Sơn Động,1
107624,5957,Xã Hữu Sản,Hữu Sản,Xã,372,Sơn Động,1
107627,5962,Xã Quế Sơn,Quế Sơn,Xã,372,Sơn Động,1
107630,5961,Xã Phúc Thắng,Phúc Thắng,Xã,372,Sơn Động,1
107633,5954,Xã Chiên Sơn,Chiên Sơn,Xã,372,Sơn Động,1
107636,5956,Xã Giáo Liêm,Giáo Liêm,Xã,372,Sơn Động,1
107639,5969,Xã Vĩnh Khương,Vĩnh Khương,Xã,372,Sơn Động,1
107642,5953,Xã Cẩm Đàn,Cẩm Đàn,Xã,372,Sơn Động,1
107645,5950,Xã An Lạc,An Lạc,Xã,372,Sơn Động,1
107648,5951,Xã An Lập,An Lập,Xã,372,Sơn Động,1
107651,5970,Xã Yên Định,Yên Định,Xã,372,Sơn Động,1
107654,5958,Xã Lệ Viễn,Lệ Viễn,Xã,372,Sơn Động,1
107657,5948,Xã An Châu,An Châu,Thị trấn,372,Sơn Động,Sai prefix
107660,5947,Xã An Bá,An Bá,Xã,372,Sơn Động,1
107663,5966,Xã Tuấn Đạo,Tuấn Đạo,Xã,372,Sơn Động,1
107666,5955,Xã Dương Hưu,Dương Hưu,Xã,372,Sơn Động,1
107669,5952,Xã Bồng Am,Bồng Am,Xã,372,Sơn Động,1
107672,5959,Xã Long Sơn,Long Sơn,Xã,372,Sơn Động,1
107675,5967,Xã Tuấn Mậu,Tuấn Mậu,Xã,372,Sơn Động,1
107678,5964,Xã Thanh Luận,Thanh Luận,Xã,372,Sơn Động,1
,5970,,Yên Định,Xã,372,Sơn Động,
,5970,,Yên Định,Xã,372,Sơn Động,
107297,5972,Thị trấn Cao Thượng,Cao Thượng,Thị trấn,373,Tân Yên,1
107300,5985,Thị trấn Nhã Nam,Nhã Nam,Thị trấn,373,Tân Yên,1
107303,5978,Xã Lan Giới,Lan Giới,Xã,373,Tân Yên,1
107306,5985,Xã Nhã Nam,Nhã Nam,Thị trấn,373,Tân Yên,Sai prefix
107309,5992,Xã Tân Trung,Tân Trung,Xã,373,Tân Yên,1
107312,5975,Xã Đại Hóa,Đại Hóa,Xã,373,Tân Yên,1
107315,5989,Xã Quang Tiến,Quang Tiến,Xã,373,Tân Yên,1
107318,5988,Xã Phúc Sơn,Phúc Sơn,Xã,373,Tân Yên,1
107321,5971,Xã An Dương,An Dương,Xã,373,Tân Yên,1
107324,5987,Xã Phúc Hòa,Phúc Hòa,Xã,373,Tân Yên,1
107327,5980,Xã Liên Sơn,Liên Sơn,Xã,373,Tân Yên,1
107330,5976,Xã Hợp Đức,Hợp Đức,Xã,373,Tân Yên,1
107333,5977,Xã Lam Cốt,Lam Cốt,Xã,373,Tân Yên,1
107336,5974,Xã Cao Xá,Cao Xá,Xã,373,Tân Yên,1
107339,5972,Xã Cao Thượng,Cao Thượng,Thị trấn,373,Tân Yên,Sai prefix
107342,5994,Xã Việt Ngọc,Việt Ngọc,Xã,373,Tân Yên,1
107345,5991,Xã Song Vân,Song Vân,Xã,373,Tân Yên,1
107348,5981,Xã Ngọc Châu,Ngọc Châu,Xã,373,Tân Yên,1
107351,5984,Xã Ngọc Vân,Ngọc Vân,Xã,373,Tân Yên,1
107354,5993,Xã Việt Lập,Việt Lập,Xã,373,Tân Yên,1
107357,5979,Xã Liên Chung,Liên Chung,Xã,373,Tân Yên,1
107360,5983,Xã Ngọc Thiện,Ngọc Thiện,Xã,373,Tân Yên,1
107363,5982,Xã Ngọc Lý,Ngọc Lý,Xã,373,Tân Yên,1
107366,5990,Xã Quế Nham,Quế Nham,Xã,373,Tân Yên,1
,5994,,Việt Ngọc,Xã,373,Tân Yên,
,5994,,Việt Ngọc,Xã,373,Tân Yên,
107753,5995,Thị trấn  Bích Động,Bích Động,Thị trấn,374,Việt Yên,1.0
107756,6001,Thị trấn Nếnh,Nếnh,Thị trấn,374,Việt Yên,1
107759,6008,Xã Thượng Lan,Thượng Lan,Xã,374,Việt Yên,1
107762,6014,Xã Việt Tiến,Việt Tiến,Xã,374,Việt Yên,1
107765,6003,Xã Nghĩa Trung,Nghĩa Trung,Xã,374,Việt Yên,1
107768,6000,Xã Minh Đức,Minh Đức,Xã,374,Việt Yên,1
107771,5999,Xã Hương Mai,Hương Mai,Xã,374,Việt Yên,1
107774,6011,Xã Tự Lạn,Tự Lan,Xã,374,Việt Yên,0.889
107777,5996,Xã Bích Sơn,Bích Sơn,Xã,374,Việt Yên,1
107780,6010,Xã Trung Sơn,Trung Sơn,Xã,374,Việt Yên,1
107783,5998,Xã Hồng Thái,Hồng Thái,Xã,374,Việt Yên,1
107786,6009,Xã Tiên Sơn,Tiên Sơn,Xã,374,Việt Yên,1
107789,6007,Xã Tăng Tiến,Tăng Tiến,Xã,374,Việt Yên,1
107792,6006,Xã Quảng Minh,Quảng Minh,Xã,374,Việt Yên,1
107795,5997,Xã Hoàng Ninh,Hoàng Ninh,Xã,374,Việt Yên,1
107798,6004,Xã Ninh Sơn,Ninh Sơn,Xã,374,Việt Yên,1
107801,6013,Xã Vân Trung,Vân Trung,Xã,374,Việt Yên,1
107804,6012,Xã Vân Hà,Vân Hà,Xã,374,Việt Yên,1
107807,6005,Xã Quang Châu,Quang Châu,Xã,374,Việt Yên,1
,6014,,Việt Tiến,Xã,374,Việt Yên,
107681,6024,Thị trấn Neo,Neo,Thị trấn,375,Yên Dũng,1
107682,6029,Thị trấn Tân Dân,Tân Dân,Thị trấn,375,Yên Dũng,1
107684,6023,Xã Lão Hộ,Lão Hộ,Xã,375,Yên Dũng,1
107690,6021,Xã Hương Gián,Hương Gián,Xã,375,Yên Dũng,1
107693,6028,Xã Tân An,Tân An,Xã,375,Yên Dũng,1
107702,6027,Xã Quỳnh Sơn,Quỳnh Sơn,Xã,375,Yên Dũng,1
107708,6026,Xã Nội Hoàng,Nội Hoàng,Xã,375,Yên Dũng,1
107711,6033,Xã Tiền Phong,Tiền Phong,Xã,375,Yên Dũng,1
107714,6036,Xã Xuân Phú,Xuân Phú,Xã,375,Yên Dũng,1
107717,6030,Xã Tân Liễu,Tân Liễu,Xã,375,Yên Dũng,1
107720,6034,Xã Trí Yên,Trí Yên,Xã,375,Yên Dũng,1
107723,6022,Xã Lãng Sơn,Lãng Sơn,Xã,375,Yên Dũng,1
107726,6037,Xã Yên Lư,Yên Lư,Xã,375,Yên Dũng,1
107729,6032,Xã Tiến Dũng,Tiến Dũng,Xã,375,Yên Dũng,1
107732,6025,Xã Nham Sơn,Nham Sơn,Xã,375,Yên Dũng,1
107735,6019,Xã Đức Giang,Đức Giang,Xã,375,Yên Dũng,1
107738,6015,Xã Cảnh Thụy,Cảnh Thụy,Xã,375,Yên Dũng,1
107741,6035,Xã Tư Mại,Tư Mại,Xã,375,Yên Dũng,1
107744,6031,Xã Thắng Cương,Thắng Cương,Xã,375,Yên Dũng,1
107747,6018,Xã Đồng Việt,Đồng Việt,Xã,375,Yên Dũng,1
107750,6016,Xã Đồng Phúc,Đồng Phúc,Xã,375,Yên Dũng,1
,6037,,Yên Lư,Xã,375,Yên Dũng,
,6037,,Yên Lư,Xã,375,Yên Dũng,
107234,6042,Thị trấn Cầu Gồ,Cầu Gồ,Thị trấn,376,Yên Thế,1
107237,6039,Thị trấn Bố Hạ,Bố Hạ,Thị trấn,376,Yên Thế,1
107243,6047,Xã Đồng Tiến,Đồng Tiến,Xã,376,Yên Thế,1
107246,6041,Xã Canh Nậu,Canh Nậu,Xã,376,Yên Thế,1
107249,6056,Xã Xuân Lương,Xuân Lương,Xã,376,Yên Thế,1
107252,6052,Xã Tam Tiến,Tam Tiến,Xã,376,Yên Thế,1
107255,6048,Xã Đồng Vương,Đồng Vương,Xã,376,Yên Thế,1
107258,6043,Xã Đồng Hưu,Đồng Hưu,Xã,376,Yên Thế,1
107260,,Xã Đồng Tâm,,Xã,1215,Huyện Yên Thế,
107261,6051,Xã Tam Hiệp,Tam Hiệp,Xã,376,Yên Thế,1
107264,6055,Xã Tiến Thắng,Tiến Thắng,Xã,376,Yên Thế,1
107267,6044,Xã Hồng Kỳ,Đồng Kỳ,Xã,376,Yên Thế,0.9
107270,6045,Xã Đồng Lạc,Đồng Lạc,Xã,376,Yên Thế,1
107273,6046,Xã Đông Sơn,Đông Sơn,Xã,376,Yên Thế,1
107276,6053,Xã Tân Hiệp,Tân Hiệp,Xã,376,Yên Thế,1
107279,6049,Xã Hương Vĩ,Hương Vĩ,Thị trấn,376,Yên Thế,Sai prefix
107282,6044,Xã Đồng Kỳ,Đồng Kỳ,Xã,376,Yên Thế,1
107285,6038,Xã An Thượng,An Thượng,Xã,376,Yên Thế,1
107288,6050,Xã Phồn Xương,Phồn Xương,Xã,376,Yên Thế,1
107291,6054,Xã Tân Sỏi,Tân Sỏi,Xã,376,Yên Thế,1
107294,6039,Xã Bố Hạ,Bố Hạ,Thị trấn,376,Yên Thế,Sai prefix
,6056,,Xuân Lương,Xã,376,Yên Thế,
101888,10966,Thị trấn Chợ Rã,Chợ Rã,Thị trấn,689,Ba Bể,1
101891,10963,Xã Bành Trạch,Bành Trạch,Xã,689,Ba Bể,1
101894,10975,Xã Phúc Lộc,Phúc Lộc,Xã,689,Ba Bể,1
101897,10970,Xã Hà Hiệu,Hà Hiệu,Xã,689,Ba Bể,1
101900,10964,Xã Cao Thượng,Cao Thượng,Xã,689,Ba Bể,1
101903,10965,Xã Cao Trĩ,Cao Trĩ,Xã,689,Ba Bể,1
101906,10972,Xã Khang Ninh,Khang Ninh,Xã,689,Ba Bể,1
101909,10974,Xã Nam Mẫu,Nam Mẫu,Xã,689,Ba Bể,1
101912,10977,Xã Thượng Giáo,Thượng Giáo,Xã,689,Ba Bể,1
101915,10968,Xã Địa Linh,Địa Linh,Xã,689,Ba Bể,1
101918,10978,Xã Yến Dương,Yến Dương,Xã,689,Ba Bể,1
101921,10967,Xã Chu Hương,Chu Hương,Xã,689,Ba Bể,1
101924,10976,Xã Quảng Khê,Quảng Khê,Xã,689,Ba Bể,1
101927,10973,Xã Mỹ Phương,Mỹ Phương,Xã,689,Ba Bể,1
101930,10971,Xã Hoàng Trĩ,Hoàng Trĩ,Xã,689,Ba Bể,1
101933,10969,Xã Đồng Phúc,Đồng Phúc,Xã,689,Ba Bể,1
101834,10982,Phường Nguyễn Thị Minh Khai,Nguyễn Thị Minh Khai,Phường,690,Bắc Kạn,1
101837,10985,Phường Sông Cầu,Sông Cầu,Phường,690,Bắc Kạn,1
101840,10980,Phường Đức Xuân,Đức Xuân,Phường,690,Bắc Kạn,1
101843,10984,Phường Phùng Chí Kiên,Phùng Chí Kiên,Phường,690,Bắc Kạn,1
101846,10981,Phường Huyền Tụng,Huyền Tụng,Xã,690,Bắc Kạn,Sai prefix
101849,10979,Xã Dương Quang,Dư¬ơng Quang,Xã,690,Bắc Kạn,0.966
101852,10983,Xã Nông Thượng,Nông Thượng,Xã,690,Bắc Kạn,1
101855,10986,Phường Xuất Hóa,Xuất Hóa,Xã,690,Bắc Kạn,Sai prefix
101969,10995,Thị trấn Phủ Thông,Phủ Thông,Thị trấn,691,Bạch Thông,1
101972,10996,Xã Phương Linh,Phương Linh,Xã,691,Bạch Thông,1
101975,11002,Xã Vi Hương,Vi Hương,Xã,691,Bạch Thông,1
101978,10999,Xã Sĩ Bình,Sĩ Bình,Xã,691,Bạch Thông,1
101981,11003,Xã Vũ Muộn,Vũ Muộn,Xã,691,Bạch Thông,1
101984,10989,Xã Đôn Phong,Đôn Phong,Xã,691,Bạch Thông,1
101987,11001,Xã Tú Trĩ,Tú Trĩ,Xã,691,Bạch Thông,1
101990,10992,Xã Lục Bình,Lục Bình,Xã,691,Bạch Thông,1
101993,11000,Xã Tân Tiến,Tân Tiến,Xã,691,Bạch Thông,1
101996,10997,Xã Quân Bình,Quân Bình,Xã,691,Bạch Thông,1
101999,10994,Xã Nguyên Phúc,Nguyên Phúc,Xã,691,Bạch Thông,1
102002,10988,Xã Cao Sơn,Cao Sơn,Xã,691,Bạch Thông,1
102005,10991,Xã Hà Vị,Hà Vị,Xã,691,Bạch Thông,1
102008,10987,Xã Cẩm Giàng,Cẩm Giàng,Xã,691,Bạch Thông,1
102011,10993,Xã Mỹ Thanh,Mỹ Thanh,Xã,691,Bạch Thông,1
102014,10990,Xã Dương Phong,Dương Phong,Xã,691,Bạch Thông,1
102017,10998,Xã Quang Thuận,Quang Thuận,Xã,691,Bạch Thông,1
102020,11006,Thị trấn Bằng Lũng,Bằng Lũng,Thị trấn,692,Chợ Đồn,1
102023,11021,Xã Xuân Lạc,Xuân Lạc,Xã,692,Chợ Đồn,1
102026,11013,Xã Nam Cường,Nam Cường,Xã,692,Chợ Đồn,1
102029,11010,Xã Đồng Lạc,Đồng Lạc,Xã,692,Chợ Đồn,1
102032,11020,Xã Tân Lập,Tân Lập,Xã,692,Chợ Đồn,1
102035,11004,Xã Bản Thi,Bản Thi,Xã,692,Chợ Đồn,1
102038,11018,Xã Quảng Bạch,Quảng Bạch,Xã,692,Chợ Đồn,1
102041,11007,Xã Bằng Phúc,Bằng Phúc,Xã,692,Chợ Đồn,1
102044,11024,Xã Yên Thịnh,Yên Thịnh,Xã,692,Chợ Đồn,1
102047,11025,Xã Yên Thượng,Yên Thượng,Xã,692,Chợ Đồn,1
102050,11017,Xã Phương Viên,Phương Viên,Xã,692,Chợ Đồn,1
102053,11015,Xã Ngọc Phái,Ngọc Phái,Xã,692,Chợ Đồn,1
102056,11019,Xã Rã Bản,Rã Bản,Xã,692,Chợ Đồn,1
102059,11011,Xã Đông Viên,Đông Viên,Xã,692,Chợ Đồn,1
102062,11012,Xã Lương Bằng,Lương Bằng,Xã,692,Chợ Đồn,1
102065,11005,Xã Bằng Lãng,Bằng Lãng,Xã,692,Chợ Đồn,1
102068,11009,Xã Đại Sảo,Đại Sảo,Xã,692,Chợ Đồn,1
102071,11014,Xã Nghĩa Tá,Nghĩa Tá,Xã,692,Chợ Đồn,1
102074,11016,Xã Phong Huân,Phong Huân,Xã,692,Chợ Đồn,1
102077,11022,Xã Yên Mỹ,Yên Mỹ,Xã,692,Chợ Đồn,1
102080,11008,Xã Bình Trung,Bình Trung,Xã,692,Chợ Đồn,1
102083,11023,Xã Yên Nhuận,Yên Nhuận,Xã,692,Chợ Đồn,1
102086,11028,Thị trấn Chợ Mới,Chợ Mới,Thị trấn,693,Chợ Mới,1
102089,11035,Xã Tân Sơn,Tân Sơn,Xã,693,Chợ Mới,1
102092,11038,Xã Thanh Vận,Thanh Vận,Xã,693,Chợ Mới,1
102095,11030,Xã Mai Lạp,Mai Lạp,Xã,693,Chợ Mới,1
102098,11029,Xã Hoà Mục,Hòa Mục,Xã,693,Chợ Mới,0.8
102101,11037,Xã Thanh Mai,Thanh Mai,Xã,693,Chợ Mới,1
102104,11027,Xã Cao Kỳ,Cao Kỳ,Xã,693,Chợ Mới,1
102107,11032,Xã Nông Hạ,Nông Hạ,Xã,693,Chợ Mới,1
102110,11039,Xã Yên Cư,Yên Cư,Xã,693,Chợ Mới,1
102113,11033,Xã Nông Thịnh,Nông Thịnh,Xã,693,Chợ Mới,1
102116,11041,Xã Yên Hân,Yên Hân,Xã,693,Chợ Mới,1
102119,11036,Xã Thanh Bình,Thanh Bình,Xã,693,Chợ Mới,1
102122,11031,Xã Như Cố,Như Cố,Xã,693,Chợ Mới,1
102125,11026,Xã Bình Văn,Bình Văn,Xã,693,Chợ Mới,1
102128,11040,Xã Yên Đĩnh,Yên Đĩnh,Xã,693,Chợ Mới,1
102131,11034,Xã Quảng Chu,Quảng Chu,Xã,693,Chợ Mới,1
102134,11063,Thị trấn Yến Lạc,Yến Lạc,Thị trấn,694,Na Rì,1
102137,11061,Xã Vũ Loan,Vũ Loan,Xã,694,Na Rì,1
102140,11053,Xã Lạng San,Lạng San,Thị trấn,694,Na Rì,Sai prefix
102143,11057,Xã Lương Thượng,Lương Thượng,Xã,694,Na Rì,1
102146,11050,Xã Kim Hỷ,Kim Hỷ,Xã,694,Na Rì,1
102149,11059,Xã Văn Học,Văn Học,Xã,694,Na Rì,1
102152,11045,Xã Cường Lợi,Cường Lợi,Xã,694,Na Rì,1
102155,11055,Xã Lương Hạ,Lương Hạ,Xã,694,Na Rì,1
102158,11051,Xã Kim Lư,Kim Lư,Xã,694,Na Rì,1
102161,11056,Xã Lương Thành,Lương Thành,Xã,694,Na Rì,1
102164,11042,Xã Ân Tình,Ân Tình,Xã,694,Na Rì,1
102167,11052,Xã Lam Sơn,Lam Sơn,Xã,694,Na Rì,1
102170,11060,Xã Văn Minh,Văn Minh,Xã,694,Na Rì,1
102173,11043,Xã Côn Minh,Côn Minh,Xã,694,Na Rì,1
102176,11044,Xã Cư Lễ,Cư Lễ,Xã,694,Na Rì,1
102179,11049,Xã Hữu Thác,Hữu Thác,Xã,694,Na Rì,1
102182,11048,Xã Hảo Nghĩa,Hảo Nghĩa,Xã,694,Na Rì,1
102185,11058,Xã Quang Phong,Quang Phong,Xã,694,Na Rì,1
102188,11047,Xã Dương Sơn,Dương Sơn,Xã,694,Na Rì,1
102191,11062,Xã Xuân Dương,Xuân Dương,Xã,694,Na Rì,1
102194,11046,Xã Đổng Xá,Đổng Xá,Xã,694,Na Rì,1
102197,11054,Xã Liêm Thuỷ,Liêm Thủy,Xã,694,Na Rì,0.833
101936,11069,Thị trấn Nà Phặc,Nà Phặc,Thị trấn,695,Ngân Sơn,1
101939,11071,Xã Thượng Ân,Thượng Ân,Xã,695,Ngân Sơn,1
101942,11064,Xã Bằng Vân,Bằng Vân,Xã,695,Ngân Sơn,1
101945,11065,Xã Cốc Đán,Cốc Đán,Xã,695,Ngân Sơn,1
101948,11073,Xã Trung Hoà,Trung Hòa,Xã,695,Ngân Sơn,0.833
101951,11066,Xã Đức Vân,Đức Vân,Xã,695,Ngân Sơn,1
101954,11074,Xã Vân Tùng,Vân Tùng,Xã,695,Ngân Sơn,1
101957,11072,Xã Thượng Quan,Thượng Quan,Xã,695,Ngân Sơn,1
101960,11068,Xã Lãng Ngâm,Lãng Ngâm,Xã,695,Ngân Sơn,1
101963,11070,Xã Thuần Mang,Thuần Mang,Xã,695,Ngân Sơn,1
101966,11067,Xã Hương Nê,Hương Nê,Xã,695,Ngân Sơn,1
101858,11076,Xã Bằng Thành,Bằng Thành,Xã,696,Pác Nặm,1
101861,11083,Xã Nhạn Môn,Nhạn Môn,Xã,696,Pác Nặm,1
101864,11077,Xã Bộc Bố,Bộc Bố,Xã,696,Pác Nặm,1
101867,11080,Xã Công Bằng,Công Bằng,Xã,696,Pác Nặm,1
101870,11081,Xã Giáo Hiệu,Giáo Hiệu,Xã,696,Pác Nặm,1
101873,11084,Xã Xuân La,Xuân La,Xã,696,Pác Nặm,1
101876,11075,Xã An Thắng,An Thắng,Xã,696,Pác Nặm,1
101879,11079,Xã Cổ Linh,Cổ Linh,Xã,696,Pác Nặm,1
101882,11082,Xã Nghiên Loan,Nghiên Loan,Xã,696,Pác Nặm,1
101885,11078,Xã Cao Tân,Cao Tân,Xã,696,Pác Nặm,1
131813,9906,Phường 2,2,Phường,626,Bạc Liêu,1
131816,9907,Phường 3,3,Phường,626,Bạc Liêu,1
131819,9909,Phường 5,5,Phường,626,Bạc Liêu,1
131822,9910,Phường 7,7,Phường,626,Bạc Liêu,1
131825,9905,Phường 1,1,Phường,626,Bạc Liêu,1
131828,9911,Phường 8,8,Phường,626,Bạc Liêu,1
131831,9913,Phường Nhà Mát,Nhà Mát,Phường,626,Bạc Liêu,1
131834,9915,Xã Vĩnh Trạch,Vĩnh Trạch,Xã,626,Bạc Liêu,1
131837,9916,Xã Vĩnh Trạch Đông,Vĩnh Trạch Đông,Xã,626,Bạc Liêu,1
131840,9912,Xã Hiệp Thành,Hiệp Thành,Xã,626,Bạc Liêu,1
,9916,,Vĩnh Trạch Đông,Xã,626,Bạc Liêu,
131972,9923,Thị trấn Gành Hào,Gành Hào,Thị trấn,627,Đông Hải,1
131975,9925,Xã Long Điền Đông,Long Điền Đông,Xã,627,Đông Hải,1
131978,9926,Xã Long Điền Đông A,Long Điền Đông A,Xã,627,Đông Hải,1
131981,9924,Xã Long Điền,Long Điền,Xã,627,Đông Hải,1
131984,9927,Xã Long Điền Tây,Long Điền Tây,Xã,627,Đông Hải,1
131985,9920,Xã Điền Hải,Điền Hải,Xã,627,Đông Hải,1
131987,9918,Xã An Trạch,An Trạch,Xã,627,Đông Hải,1
131988,9919,Xã An Trạch A,An Trạch A,Xã,627,Đông Hải,1
131990,9917,Xã An Phúc,An Phúc,Xã,627,Đông Hải,1
131993,9921,Xã Định Thành,Định Thành,Xã,627,Đông Hải,1
131996,9922,Xã Định Thành A,Định Thành A,Xã,627,Đông Hải,1
131942,,Phường 1,,Phường,1959,Thị xã Giá Rai,
131945,9929,Phường Hộ Phòng,Hộ Phòng,Thị trấn,628,Giá Rai,Sai prefix
131948,9934,Xã Phong Thạnh Đông,Phong Thạnh Đông,Xã,628,Giá Rai,1
131951,9930,Phường Láng Tròn,Láng Tròn,Phường,628,Giá Rai,1
131954,9931,Xã Phong Tân,Phong Tân,Xã,628,Giá Rai,1
131957,9937,Xã Tân Phong,Tân Phong,Xã,628,Giá Rai,1
131960,9932,Xã Phong Thạnh,Phong Thạnh,Xã,628,Giá Rai,1
131963,9933,Xã Phong Thạnh A,Phong Thạnh A,Xã,628,Giá Rai,1
131966,9936,Xã Phong Thạnh Tây,Phong Thạnh Tây,Xã,628,Giá Rai,1
131969,9938,Xã Tân Thạnh,Tân Thạnh,Xã,628,Giá Rai,1
,9938,,Tân Thạnh,Xã,628,Giá Rai,
,9938,,Tân Thạnh,Xã,628,Giá Rai,
131891,9939,Thị trấn Hòa Bình,Hoà Bình,Thị trấn,629,Hòa Bình,0.882
131915,9940,Xã Minh Diệu,Minh Diệu,Xã,629,Hòa Bình,1
131918,9941,Xã Vĩnh Bình,Vĩnh Bình,Xã,629,Hòa Bình,1
131924,9945,Xã Vĩnh Mỹ B,Vĩnh Mỹ B,Xã,629,Hòa Bình,1
131927,9942,Xã Vĩnh Hậu,Vĩnh Hậu,Xã,629,Hòa Bình,1
131930,9943,Xã Vĩnh Hậu A,Vĩnh Hậu A,Xã,629,Hòa Bình,1
131933,9944,Xã Vĩnh Mỹ A,Vĩnh Mỹ A,Xã,629,Hòa Bình,1
131936,9946,Xã Vĩnh Thịnh,Vĩnh Thịnh,Xã,629,Hòa Bình,1
131843,9948,Thị trấn Ngan Dừa,Ngan Dừa,Thị trấn,630,Hồng Dân,1
131846,9950,Xã Ninh Quới,Ninh Quới,Xã,630,Hồng Dân,1
131849,9951,Xã Ninh Quới A,Ninh Quới A,Xã,630,Hồng Dân,1
131852,9949,Xã Ninh Hòa,Ninh Hòa,Xã,630,Hồng Dân,1
131855,9947,Xã Lộc Ninh,Lộc Ninh,Xã,630,Hồng Dân,1
131858,9954,Xã Vĩnh Lộc,Vĩnh Lộc,Xã,630,Hồng Dân,1
131861,9955,Xã Vĩnh Lộc A,Vĩnh Lộc A,Xã,630,Hồng Dân,1
131863,9953,Xã Ninh Thạnh Lợi A,Ninh Thạnh Lợi A,Xã,630,Hồng Dân,1
131864,9952,Xã Ninh Thạnh Lợi,Ninh Thạnh Lợi,Xã,630,Hồng Dân,1
131867,9959,Thị trấn Phước Long,Phước Long,Thị trấn,631,Phước Long,1
131870,9961,Xã Vĩnh Phú Đông,Vĩnh Phú Đông,Xã,631,Phước Long,1
131873,9962,Xã Vĩnh Phú Tây,Vĩnh Phú Tây,Xã,631,Phước Long,1
131876,9959,Xã Phước Long,Phước Long,Thị trấn,631,Phước Long,Sai prefix
131879,9956,Xã Hưng Phú,Hưng Phú,Xã,631,Phước Long,1
131882,9963,Xã Vĩnh Thanh,Vĩnh Thanh,Xã,631,Phước Long,1
131885,9957,Xã Phong Thạnh Tây A,Phong Thạnh Tây A,Xã,631,Phước Long,1
131888,9958,Xã Phong Thạnh Tây B,Phong Thạnh Tây B,Xã,631,Phước Long,1
,9963,,Vĩnh Thanh,Xã,631,Phước Long,
131894,9970,Xã Vĩnh Hưng,Vĩnh Hưng,Xã,632,Vĩnh Lợi,1
131897,9971,Xã Vĩnh Hưng A,Vĩnh Hưng A,Xã,632,Vĩnh Lợi,1
131900,9964,Thị trấn Châu Hưng,Châu Hưng,Thị trấn,632,Vĩnh Lợi,1
131903,9965,Xã Châu Hưng A,Châu Hưng A,Xã,632,Vĩnh Lợi,1
131906,9968,Xã Hưng Thành,Hưng Thành,Xã,632,Vĩnh Lợi,1
131909,9967,Xã Hưng Hội,Hưng Hội,Xã,632,Vĩnh Lợi,1
131912,9966,Xã Châu Thới,Châu Thới,Xã,632,Vĩnh Lợi,1
131921,9969,Xã Long Thạnh,Long Thạnh,Xã,632,Vĩnh Lợi,1
