Id1,Name GHTK, Id2, Name dev_Tuan, Parent_id 1, Simillar,
24365,An Điền,6073,An Điền,127,1,
24366,An Tây,6074,An Tây,127,1,
24572,Mỹ Phước,6070,Mỹ Phước,127,1,
45869,Phú An,6075,Phú An,127,1,
1760,An Lập,6089,An Lập,128,1,
1763,Định An,6090,Đình An,128,1,
1764,Định Thành,6092,Định Thành,128,1,
1765,Long Hòa,6093,Long Hòa,128,1,
1766,Long Tân,6094,Long Tân,128,1,
1767,Minh Hòa,6095,Minh Hòa,128,1,
1768,Minh Tân,6096,Minh Tân,128,1,
1769,Minh Thạnh,6097,Minh Thạnh,128,1,
1770,Thanh An,6098,Thanh An,128,1,
1771,Thanh Tuyền,6099,Thanh Tuyền,128,1,
1772,An Bình,6062,An Bình,129,1,
1773,Bình An,6063,Bình An,129,1,
1774,Bình Thắng,6064,Bình Thắng,129,1,
1775,Dĩ An,6061,Dĩ An,129,1,
1776,Đông Hòa,6065,Đông Hòa,129,1,
1777,Tân Bình,6066,Tân Bình,129,1,
1778,Tân Đông Hiệp,6067,Tân Đông Hiệp,129,1,
24898,An Bình,6062,An Bình,129,1,
24918,Bình An,6063,Bình An,129,1,
1790,Bạch Đằng,6082,Bạch Đằng,131,1,
1794,Hội Nghĩa,6083,Hội Nghĩa,131,1,
1795,Khánh Bình,6076,Khánh Bình,131,1,
1797,Phú Chánh,6084,Phú Chánh,131,1,
1800,Tân Hiệp,6078,Tân Hiệp,131,1,
1803,Tân Phước Khánh,6079,Tân Phước Khánh,131,1,
1805,Tân Vĩnh Hiệp,6085,Tân Vĩnh Hiệp,131,1,
1806,Thái Hòa,6080,Thái Hòa,131,1,
1807,Thạnh Hội,6086,Thạnh Hội,131,1,
1808,Thạnh Phước,6081,Thạnh Phước,131,1,
1810,Uyên Hưng,6077,Uyên Hưng,131,1,
1811,Vĩnh Tân,6087,Vĩnh Tân,131,1,
25431,Hội Nghĩa,6083,Hội Nghĩa,131,1,
25436,Khánh Bình,6076,Khánh Bình,131,1,
25575,Tân Hiệp,6078,Tân Hiệp,131,1,
25612,Tân Phước Khánh,6079,Tân Phước Khánh,131,1,
25644,Thạnh Hội,6086,Thạnh Hội,131,1,
1812,Chánh Mỹ,6041,Chánh Mỹ,132,1,
1813,Chánh Nghĩa,6039,Chánh Nghĩa,132,1,
1814,Định Hòa,6042,Định Hòa,132,1,
1815,Hiệp An,6043,Hiệp An,132,1,
1816,Hiệp Thành,6044,Hiệp Thành,132,1,
1817,Hòa Phú,6040,Hòa Phú,132,1,
1818,Phú Cường,6045,Phú Cường,132,1,
1819,Phú Hòa,6038,Phú Hòa,132,1,
1820,Phú Lợi,6037,Phú Lợi,132,1,
1821,Phú Mỹ,6046,Phú Mỹ,132,1,
1822,Phú Tân,6047,Phú Tân,132,1,
1823,Phú Thọ,6048,Phú Thọ,132,1,
1824,Tân An,6049,Tân An,132,1,
1825,Tương Bình Hiệp,6050,Tương Bình Hiệp,132,1,
25766,Chánh Nghĩa,6039,Chánh Nghĩa,132,1,
25981,Hiệp An,6043,Hiệp An,132,1,
26096,Phú Hòa,6038,Phú Hòa,132,1,
26097,Phú Lợi,6037,Phú Lợi,132,1,
26098,Phú Mỹ,6046,Phú Mỹ,132,1,
26160,Tân An,6049,Tân An,132,1,
45930,Tương Bình Hiệp,6050,Tương Bình Hiệp,132,1,
1826,An Phú,6051,An Phú,133,1,
1827,An Sơn,6060,An Sơn,133,1,
1828,An Thạnh,6052,An Thạnh,133,1,
1829,Bình Chuẩn,6053,Bình Chuẩn,133,1,
1830,Bình Hòa,6054,Bình Hòa,133,1,
1831,Bình Nhâm,6055,Bình Nhâm,133,1,
1832,Hưng Định,6056,Hưng Định,133,1,
1833,Lái Thiêu,6057,Lái Thiêu,133,1,
1834,Thuận Giao,6058,Thuân Giao,133,1,
1835,Vĩnh Phú,6059,Vĩnh Phú,133,1,
26264,An Phú,6051,An Phú,133,1,
26300,An Sơn,6060,An Sơn,133,1,
26325,An Thạnh,6052,An Thạnh,133,1,
26373,Bình Chuẩn,6053,Bình Chuẩn,133,1,
26432,Bình Hòa,6054,Bình Hòa,133,1,
26454,Bình Nhâm,6055,Bình Nhâm,133,1,
26660,Hưng Định,6056,Hưng Định,133,1,
26680,Lái Thiêu,6057,Lái Thiêu,133,1,
26843,Thuận Giao,6058,Thuân Giao,133,1,
26890,Vĩnh Phú,6059,Vĩnh Phú,133,1,
45935,An Thạnh,6052,An Thạnh,133,1,
45937,Bình Chuẩn,6053,Bình Chuẩn,133,1,
5704,Đăng Hà,23724,Đăng Hà,380,1,
5706,Đồng Nai,23736,Đồng Nai,380,1,
5709,Đường 10,23727,Đường 10,380,1,
5713,Phú Sơn,23730,Phú Sơn,380,1,
5714,Phước Sơn,23733,Phước Sơn,380,1,
5716,Thống Nhất,23739,Thống Nhất,380,1,
3183,Bình An,19606,Bình An,234,1,
3186,Hải Ninh,19612,Hải Ninh,234,1,
3187,Hoà Thắng,19646,Hoà Thắng,234,1,
3188,Hồng Phong,19652,Hồng Phong,234,1,
3189,Hồng Thái,19631,Hồng Thái,234,1,
3191,Phan Điền,19605,Phan Điền,234,1,
3192,Phan Hiệp,19648,Phan Hiệp,234,1,
3193,Phan Hoà,19609,Phan Hoà,234,1,
3194,Phan Lâm,19603,Phan Lâm,234,1,
3195,Phan Rí Thành,19617,Phan Rí Thành,234,1,
3196,Phan Sơn,19604,Phan Sơn,234,1,
3197,Phan Thanh,19620,Phan Thanh,234,1,
3198,Phan Tiến,19644,Phan Tiến,234,1,
3199,Sông Bình,19635,Sông Bình,234,1,
3200,Sông Lũy,19641,Sông Luỹ,234,1,
3217,Sơn Mỹ,19685,Sơn Mỹ,237,1,
3218,Sông Phan,19682,Sông Phan,237,1,
3219,Tân Đức,19680,Tân Đức,237,1,
3220,Tân Hà,19683,Tân Hà,237,1,
3223,Tân Phúc,19681,Tân Phúc,237,1,
3224,Tân Thắng,19686,Tân Thắng,237,1,
3225,Tân Xuân,19684,Tân Xuân,237,1,
3226,Thắng Hải,19687,Thắng Hải,237,1,
3285,Bắc Ruộng,19740,Bắc Ruộng,242,1,
3286,Đồng Kho,19738,Đồng Kho,242,1,
3287,Đức Bình,19736,Đức Bình,242,1,
3288,Đức Phú,19743,Đức Phú,242,1,
3289,Đức Tân,19742,Đức Tân,242,1,
3290,Đức Thuận,19735,Đức Thuận,242,1,
3291,Gia An,19732,Gia An,242,1,
3292,Gia Huynh,19734,Gia Huynh,242,1,
3293,Huy Khiêm,19739,Huy Khiêm,242,1,
3294,La Ngâu,19737,La Ngâu,242,1,
3296,Măng Tố,19741,Măng Tố,242,1,
3297,Nghị Đức,19744,Nghị Đức,242,1,
3298,Suối Kiết,19733,Suối Kiết,242,1,
3108,An Thới,7924,An Thới,226,1,
3109,An Thới,7924,An Thới,226,1,
3110,Bình Thủy,7925,Bình Thủy,226,1,
3111,Bùi Hữu Nghĩa,7926,Bùi Hữu Nghĩa,226,1,
3112,Long Hòa,7927,Long Hòa,226,1,
3113,Long Tuyền,7928,Long Tuyền,226,1,
3114,Thới An Đông,7929,Thới An Đông,226,1,
3115,Trà An,7930,Trà An,226,1,
3116,Trà Nóc,7931,Trà Nóc,226,1,
31976,Bùi Hữu Nghĩa,7926,Bùi Hữu Nghĩa,226,1,
3117,Ba Láng,7922,Ba Láng,227,1,
3118,Hưng Phú,7917,Hưng Phú,227,1,
3119,Hưng Thạnh,7918,Hưng Thạnh,227,1,
3120,Lê Bình,7921,Lê Bình,227,1,
3121,Phú Thứ,7920,Phú Thứ,227,1,
3122,Tân Phú,7919,Tân Phú,227,1,
3123,Thường Thạnh,7923,Thường Thạnh,227,1,
32148,Lê Bình,7921,Lê Bình,227,1,
46401,Hưng Phú,7917,Hưng Phú,227,1,
3134,An Bình,7904,An Bình,229,1,
3135,An Cư,7905,An Cư,229,1,
3136,An Hòa,7906,An Hòa,229,1,
3137,An Hội,7907,An Hội,229,1,
3138,An Khánh,7908,An Khánh,229,1,
3139,An Lạc,7909,An Lạc,229,1,
3140,An Nghiệp,7910,An Nghiệp,229,1,
3141,An Phú,7911,An Phú,229,1,
3143,Cái Khế,7912,Cái Khế,229,1,
3144,Hưng Lợi,7913,Hưng Lợi,229,1,
3145,Tân An,7914,Tân An,229,1,
3146,Thới Bình,7915,Thới Bình,229,1,
3147,Xuân Khánh,7916,Xuân Khánh,229,1,
3148,Châu Văn Liêm,7948,Châu Văn Liêm,230,1,
3149,Long Hưng,7951,Long Hưng,230,1,
3150,Phước Thới,7953,Phước Thới,230,1,
3151,Thới An,7952,Thới An,230,1,
3152,Thới Hòa,7949,Thới Hòa,230,1,
3153,Thới Long,7950,Thới Long,230,1,
3154,Trường Lạc,7954,Trường Lạc,230,1,
32509,Châu Văn Liêm,7948,Châu Văn Liêm,230,1,
3162,Tân Hưng,7946,Tân Hưng,232,1,
3163,Tân Lộc,7940,Tân Lộc,232,1,
3164,Thạnh Hòa,7943,Thạnh Hòa,232,1,
3166,Thới Thuận,7947,Thới Thuận,232,1,
3167,Thốt Nốt,7939,Thốt Nốt,232,1,
3168,Thuận An,7941,Thuận An,232,1,
3169,Thuận Hưng,7945,Thuận Hưng,232,1,
3170,Trung Kiên,7944,Trung Kiên,232,1,
3171,Trung Nhứt,7942,Trung Nhứt,232,1,
3172,Thạnh An,7980,Thạnh An,233,1,
3173,Thạnh An,7980,Thạnh An,233,1,
3174,Thạnh Lộc,7981,Thạnh Lộc,233,1,
3175,Thạnh Lợi,7982,Thạnh Lợi,233,1,
3176,Thạnh Mỹ,7983,Thạnh Mỹ,233,1,
3177,Thạnh Quới,7984,Thạnh Quới,233,1,
3178,Thạnh Thắng,7985,Thạnh Thắng,233,1,
3179,Thạnh Tiến,7986,Thạnh Tiến,233,1,
3180,Vĩnh Bình,7987,Vĩnh Bình,233,1,
43672,Đường Hồng Việt,13934,đường Hồng Việt,762,1,
1689,Hòa Thọ Tây,31102,Hoà Thọ Tây,118,1,
21572,30/4,34869,30/04,118,1,
21579,An Hoà 1,30738,An Hoà 1,118,1,
21580,An Hòa 10,30774,An Hoà 10,118,1,
21581,An Hòa 11,30778,An Hoà 11,118,1,
21582,An Hòa 12,30782,An Hoà 12,118,1,
21583,An Hòa 2,30742,An Hoà 2,118,1,
21584,An Hòa 3,30746,An Hoà 3,118,1,
21585,An Hòa 4,30750,An Hoà 4,118,1,
21586,An Hòa 5,30754,An Hoà 5,118,1,
21587,An Hòa 6,30758,An Hoà 6,118,1,
21588,An Hòa 7,30762,An Hoà 7,118,1,
21589,An Hòa 8,30766,An Hoà 8,118,1,
21590,An Hòa 9,30770,An Hoà 9,118,1,
21593,Bắc Sơn,30038,Bắc Sơn,118,1,
21594,Bãi Sậy,30474,Bãi Sậy,118,1,
21602,Bàu Gia Thượng 1,30886,Bàu Gia Thượng 1,118,1,
21603,Bàu Gia Thượng 2,30890,Bàu Gia Thượng 2,118,1,
21604,Bàu Gia Thượng 3,30894,Bàu Gia Thượng 3,118,1,
21606,Bàu Tràm 1,30394,Bàu Tràm 1,118,1,
21607,Bàu Tràm 2,30398,Bàu Tràm 2,118,1,
21608,Bàu Tràm 3,30402,Bàu Tràm 3,118,1,
21612,Bình Hòa 1,30522,Bình Hoà 1,118,1,
21613,Bình Hòa 10,30558,Bình Hoà 10,118,1,
21614,Bình Hòa 11,30562,Bình Hoà 11,118,1,
21615,Bình Hòa 12,30566,Bình Hoà 12,118,1,
21616,Bình Hòa 14,30570,Bình Hoà 14,118,1,
21618,Bình Hòa 2,30526,Bình Hoà 2,118,1,
21619,Bình Hòa 3,30530,Bình Hoà 3,118,1,
21620,Bình Hòa 4,30534,Bình Hoà 4,118,1,
21621,Bình Hoà 5,30538,Bình Hoà 5,118,1,
21622,Bình Hòa 6,30542,Bình Hoà 6,118,1,
21623,Bình Hòa 7,30546,Bình Hoà 7,118,1,
21624,Bình Hòa 8,30550,Bình Hoà 8,118,1,
21625,Bình Hòa 9,30554,Bình Hoà 9,118,1,
21626,Bình Thái 1,30898,Bình Thái 1,118,1,
21627,Bình Thái 2,30902,Bình Thái 2,118,1,
21628,Bình Thái 3,30906,Bình Thái 3,118,1,
21629,Bình Thái 4,30910,Bình Thái 4,118,1,
21631,Bùi Giáng,30158,Bùi Giáng,118,1,
21634,Bùi Kỷ,34829,Bùi Kỷ,118,1,
21635,Bùi Tấn Diên,30186,Bùi Tấn Diên,118,1,
21636,Bùi Tấn Diện,30186,Bùi Tấn Diên,118,1,
21637,Bùi Vịnh,30798,Bùi Vịnh,118,1,
21640,Bùi Xương Trạch,30610,Bùi Xương Trạch,118,1,
21642,Cách Mạng Tháng Tám,30430,Cách Mạng Tháng Tám,118,1,
21643,Cẩm Bắc,34561,Cẩm Bắc,118,1,
21644,Cẩm Bắc 1,30842,Cẩm Bắc 1,118,1,
21645,Cẩm Bắc 10,30878,Cẩm Bắc 10,118,1,
21646,Cẩm Bắc 11,30882,Cẩm Bắc 11,118,1,
21648,Cẩm Bắc 2,30846,Cẩm Bắc 2,118,1,
21649,Cẩm Bắc 3,30850,Cẩm Bắc 3,118,1,
21650,Cẩm Bắc 4,30854,Cẩm Bắc 4,118,1,
21651,Cẩm Bắc 5,30858,Cẩm Bắc 5,118,1,
21653,Cẩm Bắc 7,30866,Cẩm Bắc 7,118,1,
21654,Cẩm Bắc 8,30870,Cẩm Bắc 8,118,1,
21656,Cẩm Chánh 1,31182,Cẩm Chánh 1,118,1,
21657,Cẩm Chánh 2,31186,Cẩm Chánh 2,118,1,
21658,Cẩm Chánh 3,31190,Cẩm Chánh 3,118,1,
21659,Cẩm Chánh 4,31194,Cẩm Chánh 4,118,1,
21660,Cẩm Chánh 5,31198,Cẩm Chánh 5,118,1,
21661,Cẩm Nam,34597,Cẩm Nam,118,1,
21662,Cẩm Nam 1,31578,Cẩm Nam 1,118,1,
21663,Cẩm Nam 2,31586,Cẩm Nam 2,118,1,
21664,Cẩm Nam 3,31582,Cẩm Nam 3,118,1,
21665,Cẩm Nam 4,31590,Cẩm Nam 4,118,1,
21666,Cẩm Nam 5,31594,Cẩm Nam 5,118,1,
21667,Cẩm Nam 6,31598,Cẩm Nam 6,118,1,
21668,Cẩm Nam 7,31602,Cẩm Nam 7,118,1,
21673,Cao Sơn Pháo,30074,Cao Sơn Pháo,118,1,
21675,Cao Xuân Huy,30438,Cao Xuân huy,118,1,
21678,Chu Mạnh Trinh,30442,Chu Mạnh Trinh,118,1,
21679,Cổ Mân Cúc,34585,Cổ Mân Cúc,118,1,
21680,Cổ Mân Cúc 1,31678,Cổ Mân Cúc 1,118,1,
21681,Cổ Mân Cúc 2,31682,Cổ Mân Cúc 2,118,1,
21682,Cổ Mân Cúc 3,31686,Cổ Mân Cúc 3,118,1,
21693,Cồn Dầu 1,31622,Cồn Dầu 1,118,1,
21694,Cồn Dầu 10,31658,Cồn Dầu 10,118,1,
21695,Cồn Dầu 2,31626,Cồn Dầu 2,118,1,
21696,Cồn Dầu 3,31630,Cồn Dầu 3,118,1,
21697,Cồn Dầu 4,31634,Cồn Dầu 4,118,1,
21698,Cồn Dầu 5,31638,Cồn Dầu 5,118,1,
21699,Cồn Dầu 6,31642,Cồn Dầu 6,118,1,
21700,Cồn Dầu 7,31646,Cồn Dầu 7,118,1,
21701,Cồn Dầu 8,31650,Cồn Dầu 8,118,1,
21702,Cồn Dầu 9,31654,Cồn Dầu 9,118,1,
21703,Cống Quỳnh,30982,Cống Quỳnh,118,1,
21709,Đặng Đức Siêu,31378,Đặng Đức Siêu,118,1,
21710,Đặng Hòa,31346,Đặng Hoà,118,1,
21711,Đặng Nhơn,31358,Đặng Nhơn,118,1,
21712,Đặng Như Mai,30062,Đặng Như Mai,118,1,
21714,Đặng Văn Ngữ,35021,Đặng Văn Ngữ,118,1,
21715,Đặng Xuân Bảng,30466,Đặng Xuân Bảng,118,1,
21719,Đinh Châu,30934,Đinh Châu,118,1,
21721,Đinh Liệt,30142,Đinh Liệt,118,1,
21722,Đinh Nhật Tân,30154,Đinh Nhật Tân,118,1,
21723,Đinh Văn Chấp,31150,Đinh Văn Chấp,118,1,
21724,Đỗ Đăng Đệ,31122,Đỗ Đăng Đệ,118,1,
21725,Đỗ Đăng Tuyển,30634,Đỗ Đăng Tuyển,118,1,
21726,Đô Đốc Bảo,31214,Đô Đốc Bảo,118,1,
21727,Đô Đốc Lân,31406,Đô Đốc Lân,118,1,
21728,Đô Đốc Lộc,31266,Đô Đốc Lộc,118,1,
21729,Đô Đốc Tuyết,31250,Đô Đốc Tuyết,118,1,
21730,Đỗ Thúc Tịnh,30486,Đỗ Thúc Tịnh,118,1,
21732,Đoàn Hữu Trưng,30126,Đoàn Hữu Trưng,118,1,
21733,Đoàn Ngọc Nhạc,31318,Đoàn Ngọc Nhạc,118,1,
21734,Đoàn Nguyễn Thục,30810,Đoàn Nguyễn Thục,118,1,
21735,Đoàn Nguyễn Tuấn,31382,Đoàn Nguyễn Tuấn,118,1,
21737,Đội Cung,30642,Đội Cung,118,1,
21746,Dương Bá Cung,31450,Dương Bá Cung,118,1,
21747,Dương Đức Nhan,31350,Dương Đức Nhan,118,1,
21748,Dương Loan,31310,Dương Loan,118,1,
21749,Dương Quảng Hàm,30450,Dương Quảng Hàm,118,1,
21750,Hà Duy Phiên,31238,Hà Duy Phiên,118,1,
21751,Hà Huy Giáp,30418,Hà Huy Giáp,118,1,
21753,Hà Mục,30818,Hà Mục,118,1,
21754,Hà Tông Quyền,30614,Hà Tông Quyền,118,1,
21755,Hà Văn Trí,30490,Hà Văn Trí,118,1,
21762,Hồ Đắc Di,30718,Hồ Đắc Di,118,1,
21764,Hồ Nguyên Trừng,30470,Hồ Nguyên Trừng,118,1,
21765,Hồ Phi Tích,31154,Hồ Phi Tích,118,1,
21767,Hồ Sỹ Dương,35105,Hồ Sỹ Dương,118,1,
21768,Hồ Trung Lượng,31142,Hồ Trung Lượng,118,1,
21769,Hồ Tỵ,31362,Hồ Tỵ,118,1,
21771,Hòa An 2,30086,Hoà An 2,118,1,
21772,Hòa An 3,30090,Hoà An 3,118,1,
21773,Hòa An 4,30094,Hoà An 4,118,1,
21774,Hoà An 5,30098,Hoà An 5,118,1,
21775,Hòa An 6,30102,Hoà An 6,118,1,
21778,Hòa An 9,30114,Hoà An 9,118,1,
21779,Hóa Mỹ,30462,Hoá Mỹ,118,1,
21780,Hòa Nam 1,30306,Hoà Nam 1,118,1,
21781,Hòa Nam 2,30310,Hoà Nam 2,118,1,
21782,Hòa Nam 3,30314,Hoà Nam 3,118,1,
21783,Hòa Nam 4,30318,Hoà Nam 4,118,1,
21784,Hòa Nam 5,30322,Hoà Nam 5,118,1,
21785,Hòa Nam 6,30330,Hoà Nam 6,118,1,
21788,Hoàng Bính Chính,30838,Hoàng Bình Chính,118,1,
21789,Hoàng Châu Ký,31390,Hoàng Châu Ký,118,1,
21790,Hoàng Đạo Thành,31254,Hoàng Đạo Thành,118,1,
21791,Hoàng Đạo Thúy,30802,Hoàng Đạo Thuý,118,1,
21793,Hoàng Đình Ái,31258,Hoàng Đình Ái,118,1,
21794,Hoàng Dư Khương,30498,Hoàng Dư Khương,118,1,
21798,Hoàng Ngọc Phách,30714,Hoàng Ngọc Phách,118,1,
21800,Hoàng Tăng Bí,30058,Hoàng Tăng Bí,118,1,
21801,Hoàng Thế Thiện,31134,Hoàng Thế Thiện,118,1,
21804,Hoàng Xuân Hãn,30710,Hoàng Xuân Hãn,118,1,
21809,Huỳnh Tịnh Của,31422,Huỳnh Tịnh Của,118,1,
21810,Huỳnh Xuân Nhị,31386,Huỳnh Xuân Nhị,118,1,
21813,Khương Hữu Dụng,31262,Khương Hữu Dụng,118,1,
21814,Kiều Phụng,31398,Kiều Phụng,118,1,
21815,Lâm Nhĩ,30290,Lâm Nhĩ,118,1,
21818,Lê Cao Lãng,30922,Lê Cao Lãng,118,1,
21819,Lê Đại Hành,30598,Lê Đại Hành,118,1,
21820,Lê Đình,31458,Lê Đỉnh,118,1,
21821,Lê Đỉnh,31458,Lê Đỉnh,118,1,
21822,Lê Đình Diên,31226,Lê Đình Diên,118,1,
21823,Lê Đình Kỵ,30174,Lê Đình Kỵ,118,1,
21825,Lê Duy Lương,30790,Lê Duy Lương,118,1,
21826,Lê Hiến Mai,30190,Lê Hiến Mai,118,1,
21828,Lê Kim Lăng,30806,Lê Kim Lăng,118,1,
21830,Lê Ngân,30482,Lê Ngân,118,1,
21831,Lê Quảng Ba,31326,Lê Quảng Ba,118,1,
21832,Lê Quảng Chí,31118,Lê Quảng Chí,118,1,
21834,Lê Quang Hòa,31114,Lê Quang Hoà,118,1,
21835,Lê Thạch,30050,Lê Thạch,118,1,
21836,Lê Thận,31274,Lê Thận,118,1,
21838,Lê Thiết Hùng,31206,Lê Thiết Hùng,118,1,
21839,Lê Trọng Tấn,30182,Lê Trọng Tấn,118,1,
21841,Lê Văn An,30726,Lê Văn An,118,1,
21842,Lê Văn Linh,30706,Lê Văn Linh,118,1,
21843,Lê Vĩnh Khanh,30298,Lê Vĩnh Khanh,118,1,
21844,Liêm Lạc,34581,Liêm Lạc,118,1,
21845,Liêm Lạc 10,31726,Liêm Lạc 10,118,1,
21846,Liêm Lạc 11,31730,Liêm Lạc 11,118,1,
21847,Liêm Lạc 12,31734,Liêm Lạc 12,118,1,
21848,Liêm Lạc 14,31738,Liêm Lạc 14,118,1,
21849,Liêm Lạc 15,31742,Liêm Lạc 15,118,1,
21850,Liêm Lạc 16,31746,Liêm Lạc 16,118,1,
21851,Liêm Lạc 17,31750,Liêm Lạc 17,118,1,
21852,Liêm Lạc 18,31754,Liêm Lạc 18,118,1,
21853,Liêm Lạc 19,31758,Liêm Lạc 19,118,1,
21854,Liêm Lạc 2,31694,Liêm Lạc 2,118,1,
21855,Liêm Lạc 20,31762,Liêm Lạc 20,118,1,
21856,Liêm Lạc 21,31766,Liêm Lạc 21,118,1,
21859,Liêm Lạc 3,31698,Liêm Lạc 3,118,1,
21860,Liêm Lạc 4,31702,Liêm Lạc 4,118,1,
21861,Liêm Lạc 6,31710,Liêm Lạc 6,118,1,
21864,Lỗ Giáng 1,31486,Lỗ Giáng 1,118,1,
21865,Lỗ Giáng 10,31522,Lỗ Giáng 10,118,1,
21866,Lỗ Giáng 11,31526,Lỗ Giáng 11,118,1,
21867,Lỗ Giáng 12,31530,Lỗ Giáng 12,118,1,
21868,Lỗ Giáng 14,31534,Lỗ Giáng 14,118,1,
21869,Lỗ Giáng 15,31538,Lỗ Giáng 15,118,1,
21870,Lỗ Giáng 16,31542,Lỗ Giáng 16,118,1,
21871,Lỗ Giáng 17,31546,Lỗ Giáng 17,118,1,
21872,Lỗ Giáng 18,31550,Lỗ Giáng 18,118,1,
21873,Lỗ Giáng 19,31554,Lỗ Giáng 19,118,1,
21874,Lỗ Giáng 2,31490,Lỗ Giáng 2,118,1,
21875,Lỗ Giáng 20,31558,Lỗ Giáng 20,118,1,
21876,Lỗ Giáng 21,31562,Lỗ Giáng 21,118,1,
21877,Lỗ Giáng 22,31566,Lỗ Giáng 22,118,1,
21879,Lỗ Giáng 24,31574,Lỗ Giáng 24,118,1,
21880,Lỗ Giáng 3,31494,Lỗ Giáng 3,118,1,
21881,Lỗ Giáng 4,31498,Lỗ Giáng 4,118,1,
21882,Lỗ Giáng 5,31502,Lỗ Giáng 5,118,1,
21883,Lỗ Giáng 6,31506,Lỗ Giáng 6,118,1,
21884,Lỗ Giáng 7,31510,Lỗ Giáng 7,118,1,
21885,Lỗ Giáng 8,31514,Lỗ Giáng 8,118,1,
21886,Lỗ Giáng 9,31518,Lỗ Giáng 9,118,1,
21888,Lư Giang,31314,Lư Giang,118,1,
21889,Lương Định Của,34945,lương định của,118,1,
21890,Lương Nhữ Hộc,30390,Lương Nhữ Hộc,118,1,
21891,Lương Văn Can,30586,Lương Văn Can,118,1,
21892,Lưu Nhân Chú,30654,Lưu Nhân Chú,118,1,
21893,Lý Nhân Tông,30378,Lý Nhân Tông,118,1,
21895,Lý Tế Xuyên,30658,Lý Tế Xuyên,118,1,
21898,Mai Anh Tuấn,31210,Mai Anh Tuấn,118,1,
21899,Mẹ Thứ,31302,Mẹ Thứ,118,1,
21903,Ngô Huy Diễn,31126,Ngô Huy Diễn,118,1,
21904,Ngô Mây,31334,Ngô Mây,118,1,
21907,Ngô Thế Lân,30146,Ngô Thế Lân,118,1,
21910,Nguyễn Công Hoan,30046,Nguyễn Công Hoan,118,1,
21911,Nguyễn Công Triều,30194,Nguyễn Công Triều,118,1,
21912,Nguyễn Đăng Đạo,30358,Nguyễn Đăng Đạo,118,1,
21913,Nguyễn Đình Tứ,30150,Nguyễn Đình Tứ,118,1,
21916,Nguyễn Dữ,30374,Nguyễn Dữ,118,1,
21917,Nguyễn Đức Thiệu,30926,Nguyễn Đức Thiệu,118,1,
21918,Nguyễn Duy,30574,Nguyễn Duy,118,1,
21920,Nguyễn Hàng,30830,Nguyễn Hàng,118,1,
21921,Nguyễn Hằng,30830,Nguyễn Hàng,118,1,
21923,Nguyễn Hành,30458,Nguyễn Hành,118,1,
21924,Nguyễn Hữu Thọ,30350,Nguyễn Hữu Thọ,118,1,
21925,Nguyễn Hữu Tiến,30978,Nguyễn Hữu Tiến,118,1,
21928,Nguyễn Huy Oánh,31338,Nguyễn Huy Oánh,118,1,
21931,Nguyễn Khoa Chiêm,30794,Nguyễn Khoa Chiêm,118,1,
21933,Nguyễn Lai,30630,Nguyễn Lai,118,1,
21935,Nguyễn Lý,35109,Nguyễn Lý,118,1,
21936,Nguyễn Mậu Tài,31130,Nguyễn Mậu Tài,118,1,
21937,Nguyễn Mỹ,31146,Nguyễn Mỹ,118,1,
21938,Nguyễn Nhàn,30938,Nguyễn Nhàn,118,1,
21939,Nguyễn Nho Túy,30662,Nguyễn Nho Tuý,118,1,
21940,Nguyễn Như Đãi,31070,Nguyễn Như Đãi,118,1,
21941,Nguyễn Như Đỏ,31074,Nguyễn Như Đỗ,118,1,
21942,Nguyễn Phong Sắc,30478,Nguyễn Phong Sắc,118,1,
21943,Nguyễn Phú Hường,31078,Nguyễn Phú Hường,118,1,
21944,Nguyễn Phước Lan,31110,Nguyễn Phước Lan,118,1,
21945,Nguyễn Phước Tần,30814,Nguyễn Phước Tấn,118,1,
21946,Nguyễn Quang Lâm,31402,Nguyễn Quang Lâm,118,1,
21947,Nguyễn Quý Đức,30722,Nguyễn Quý Đức,118,1,
21948,Nguyễn Quyền,30054,Nguyễn Quyền,118,1,
21949,Nguyễn Sắc Kim,31294,Nguyễn Sắc Kim,118,1,
21953,Nguyễn Thế Lịch,31062,Nguyễn Thế Lịch,118,1,
21955,Nguyễn Thuật,30138,Nguyễn Thuật,118,1,
21956,Nguyễn Thượng Hiền,30506,Nguyễn Thượng Hiền,118,1,
21958,Nguyễn Trung Ngạn,30622,Nguyễn Trung Ngạn,118,1,
21959,Nguyễn Văn Bổng,30730,Nguyễn Văn Bổng,118,1,
21962,Nguyễn Văn Giáp,31230,Nguyễn Văn Giáp,118,1,
21963,Nguyễn Văn Huyên,30702,Nguyễn Văn Huyên,118,1,
21965,Nguyễn Văn Ngọc,31462,Nguyễn Văn Ngọc,118,1,
21966,Nguyễn Văn Tạo,30042,Nguyễn Văn Tạo,118,1,
21969,Nguyễn Xuân Hữu,30918,Nguyễn Xuân Hữu,118,1,
21970,Nhân Hòa 1,31470,Nhân Hoà 1,118,1,
21971,Nhân Hòa 2,31478,Nhân Hoà 2,118,1,
21972,Nhân Hòa 3,31474,Nhân Hoà 3,118,1,
21973,Nhân Hòa 4,31482,Nhân Hoà 4,118,1,
21975,Nhân Hòa 6,31662,Nhân Hoà 6,118,1,
21976,Nhân Hòa 7,31666,Nhân Hoà 7,118,1,
